tool		CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975
run set		t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value
/Users/ludwig/home/Studium/Bachelor Informatik/9. Semester/cpachecker/Notizen/Experimente/5_taskwise/2_run_with_artifacts/2_onlyequals/programs/benchmarks/		status	CPU Time (s)	Wall Time (s)	Memory (MB)	Size of reached set	Number of iterations	Number of abstraction computations
array-fpi/sina1f.yml	false	unknown	6.753675709	3.511366257996997	173.355008	33	34	38
array-fpi/sina2.yml	true	unknown	8.077794496	4.229392036009813	183.078912	38	39	44
array-fpi/sina2f.yml	false	unknown	6.845221459	3.5761539180093678	178.475008	38	39	44
array-fpi/sina3.yml	true	unknown	7.788771704	4.0405027469969355	188.588032	43	44	50
array-fpi/sina3f.yml	false	unknown	7.740324644	4.0041522569954395	180.416512	43	44	50
array-fpi/sina4.yml	true	unknown	7.31597333	3.796833169995807	187.461632	43	44	50
array-fpi/sina4f.yml	false	unknown	6.855675967	3.565608685996267	178.368512	43	44	50
array-fpi/sina5.yml	true	unknown	7.033843401	3.658345686009852	188.489728	48	49	56
array-fpi/sina5f.yml	false	unknown	7.326335436	3.8314549369970337	182.403072	48	49	56
array-fpi/sqm-if.yml	true	unknown	6.987568418	3.639453729003435	179.879936	43	44	50
array-fpi/sqm-iff.yml	false	unknown	7.546766691	3.946967880008742	178.900992	43	44	50
array-fpi/sqm.yml	true	unknown	7.311787516	3.840674763006973	182.611968	33	34	38
array-fpi/sqmf.yml	false	false(unreach-call)	7.097653748	3.689010717003839	181.719040	33	31	35
array-fpi/ss1.yml	true	unknown	7.614199059	3.979378980002366	178.614272	38	39	44
array-fpi/ss1f.yml	false	unknown	6.946182934	3.619916691997787	179.040256	38	39	44
array-fpi/ss2.yml	true	unknown	8.240994145	4.2982628059980925	191.688704	53	54	62
array-fpi/ss2f.yml	false	unknown	8.054435342	4.172772238991456	182.988800	53	54	62
array-fpi/ss3.yml	true	unknown	6.636336189	3.4500206939992495	179.204096	43	44	50
array-fpi/ss3f.yml	false	unknown	7.773159443	4.052200930993422	183.697408	43	44	50
